gene	mcf7.shank2	mcf7.rara	t47d.shank2	t47d.rara	average
BANK1	1	-1.58496250072116	-1	0	-0.39624062518029
WWC2	1	-1	-1.58496250072116	0	-0.39624062518029
C9	-1	1	-1.58496250072116	0	-0.39624062518029
MRPS30	0	-1	1	-1.58496250072116	-0.39624062518029
REEP5	-1.58496250072116	0	1	-1	-0.39624062518029
LMNB1	1	-1	0	-1.58496250072116	-0.39624062518029
ZNF354B	1	-1.58496250072116	-1	0	-0.39624062518029
GCNT2	-1.58496250072116	1	-1	0	-0.39624062518029
RANBP9	0	-1.58496250072116	-1	1	-0.39624062518029
ACOT13	-1.58496250072116	0	-1	1	-0.39624062518029
MIR196B	-1	0	1	-1.58496250072116	-0.39624062518029
CLDN3	-1.58496250072116	0	-1	1	-0.39624062518029
ZP3	0	-1	1	-1.58496250072116	-0.39624062518029
ZNF3	-1	0	-1.58496250072116	1	-0.39624062518029
MBLAC1	-1.58496250072116	1	-1	0	-0.39624062518029
SLC35B4	-1	0	-1.58496250072116	1	-0.39624062518029
ENTPD4	1	-1	-1.58496250072116	0	-0.39624062518029
CDH17	-1	1	-1.58496250072116	0	-0.39624062518029
LINC00961	0	-1	-1.58496250072116	1	-0.39624062518029
TNFSF15	-1	0	1	-1.58496250072116	-0.39624062518029
RP11-483H20.6	-1	1	-1.58496250072116	0	-0.39624062518029
RASSF4	0	-1	-1.58496250072116	1	-0.39624062518029
RP11-399K21.11	1	-1	-1.58496250072116	0	-0.39624062518029
RP11-137H2.4	-1.58496250072116	0	1	-1	-0.39624062518029
ACTA2	1	-1	-1.58496250072116	0	-0.39624062518029
ADAM8	-1.58496250072116	1	0	-1	-0.39624062518029
TRIM34	-1.58496250072116	0	-1	1	-0.39624062518029
FAM111A	-1.58496250072116	1	0	-1	-0.39624062518029
TCN1	1	-1	-1.58496250072116	0	-0.39624062518029
AP000974.1	-1.58496250072116	1	-1	0	-0.39624062518029
RP11-469H8.6	0	-1.58496250072116	1	-1	-0.39624062518029
TARBP2	1	-1	0	-1.58496250072116	-0.39624062518029
MIR196A2	-1.58496250072116	1	-1	0	-0.39624062518029
KITLG	0	-1	1	-1.58496250072116	-0.39624062518029
MYBPC1	-1	0	-1.58496250072116	1	-0.39624062518029
ALDH1L2	-1.58496250072116	0	1	-1	-0.39624062518029
FRMD6-AS2	1	-1	-1.58496250072116	0	-0.39624062518029
TSHR	1	-1.58496250072116	-1	0	-0.39624062518029
SNORD115-17	1	-1	-1.58496250072116	0	-0.39624062518029
DENND4A	0	-1.58496250072116	1	-1	-0.39624062518029
CRABP1	1	-1	0	-1.58496250072116	-0.39624062518029
AC013394.2	0	-1	-1.58496250072116	1	-0.39624062518029
THAP11	-1	0	1	-1.58496250072116	-0.39624062518029
TMEM231	1	-1	-1.58496250072116	0	-0.39624062518029
CRHR1-IT1	0	-1.58496250072116	-1	1	-0.39624062518029
ZNF521	0	-1	1	-1.58496250072116	-0.39624062518029
SOCS6	-1	1	-1.58496250072116	0	-0.39624062518029
TBXA2R	-1.58496250072116	0	-1	1	-0.39624062518029
ANKLE1	-1.58496250072116	1	-1	0	-0.39624062518029
GTPBP3	-1.58496250072116	0	1	-1	-0.39624062518029
RFXANK	1	-1.58496250072116	0	-1	-0.39624062518029
ZNF160	-1.58496250072116	1	-1	0	-0.39624062518029
ZNF256	1	-1	-1.58496250072116	0	-0.39624062518029
EFCAB8	0	-1.58496250072116	-1	1	-0.39624062518029
SNORA60	0	-1	-1.58496250072116	1	-0.39624062518029
FAM217B	-1	0	-1.58496250072116	1	-0.39624062518029
GAB4	-1	0	-1.58496250072116	1	-0.39624062518029
CHCHD10	1	-1.58496250072116	-1	0	-0.39624062518029
SGSM1	1	-1.58496250072116	0	-1	-0.39624062518029
RBM10	1	-0.584962500721156	-0.415037499278844	-1.58496250072116	-0.39624062518029
SLC38A5	-1	0	1	-1.58496250072116	-0.39624062518029
NECAP2	-1	-1.58496250072116	1	0	-0.39624062518029
TRIM62	2	-1	-1.58496250072116	-1	-0.39624062518029
AKR1A1	-1	-1.58496250072116	1	0	-0.39624062518029
FMO5	0	1	-1.58496250072116	-1	-0.39624062518029
NEK7	1	0	-2.58496250072116	0	-0.39624062518029
KCNK3	-1.58496250072116	-1	0	1	-0.39624062518029
EIF2B4	-1.58496250072116	-1	0	1	-0.39624062518029
MAL	0	1	-1	-1.58496250072116	-0.39624062518029
SULT1C2	-1	-1.58496250072116	1	0	-0.39624062518029
ICA1L	-1.58496250072116	-1.58496250072116	1.58496250072116	0	-0.39624062518029
GADL1	0	1.58496250072116	-1.58496250072116	-1.58496250072116	-0.39624062518029
ZNF662	1	0	-1	-1.58496250072116	-0.39624062518029
COPB2	1	0	-1	-1.58496250072116	-0.39624062518029
P2RY14	-1.58496250072116	-1.58496250072116	0	1.58496250072116	-0.39624062518029
PSAPL1	1	0	-1.58496250072116	-1	-0.39624062518029
KIAA1211	-1.58496250072116	-1	0	1	-0.39624062518029
YTHDC1	-1.58496250072116	-1	1	0	-0.39624062518029
TMEM154	-1	-1.58496250072116	0	1	-0.39624062518029
TRIM23	-1.58496250072116	-1	1	0	-0.39624062518029
TRIM36	-1	-1.58496250072116	1	0	-0.39624062518029
G3BP1	1	0	-1.58496250072116	-1	-0.39624062518029
SFTA2	1	0	-1.58496250072116	-1	-0.39624062518029
EGFL8	-1	-1.58496250072116	0	1	-0.39624062518029
PXT1	-1	-1.58496250072116	1	0	-0.39624062518029
MDFI	-2	1	1	-1.58496250072116	-0.39624062518029
GUCA1B	-1.58496250072116	-1	1	0	-0.39624062518029
COL9A1	0	1	-1	-1.58496250072116	-0.39624062518029
MOXD1	1	0	-1.58496250072116	-1	-0.39624062518029
PSMB1	0	-2.58496250072116	0	1	-0.39624062518029
ZNF394	-1	-1.58496250072116	0	1	-0.39624062518029
C7orf55-LUC7L2	-1.58496250072116	-1	0	1	-0.39624062518029
QRFP	0	1	-1	-1.58496250072116	-0.39624062518029
TMEM236	1	0	-1	-1.58496250072116	-0.39624062518029
BAMBI	-1	-1.58496250072116	1	0	-0.39624062518029
CSGALNACT2	1	0	-1	-1.58496250072116	-0.39624062518029
PDLIM1	-1.58496250072116	-1	1	0	-0.39624062518029
DKFZP434E1119	-1.58496250072116	-1	1	0	-0.39624062518029
AP002956.1	1.58496250072116	0	-1.58496250072116	-1.58496250072116	-0.39624062518029
SIAE	-1.58496250072116	0	1.58496250072116	-1.58496250072116	-0.39624062518029
ATF7IP	-1.58496250072116	-1	1	0	-0.39624062518029
LINC00944	0	1	-1.58496250072116	-1	-0.39624062518029
PAN3	-1.58496250072116	-1	0	1	-0.39624062518029
ZFYVE1	1	0	-1	-1.58496250072116	-0.39624062518029
MEF2A	-1.58496250072116	1	1	-2	-0.39624062518029
GGA2	-2	-1.58496250072116	1	1	-0.39624062518029
PIK3R6	-1.58496250072116	0	-1.58496250072116	1.58496250072116	-0.39624062518029
CERS4	-1.58496250072116	0	-1.58496250072116	1.58496250072116	-0.39624062518029
FGF21	-1.58496250072116	-1	0	1	-0.39624062518029
MIR1306	-1.58496250072116	-1	1	0	-0.39624062518029
A4GALT	0	1	-1	-1.58496250072116	-0.39624062518029
CXorf65	-1	-1.58496250072116	0	1	-0.39624062518029
ARMCX3	0	1	-1.58496250072116	-1	-0.39624062518029
SFMBT2	-1.87446911791614	1	-0.736965594166206	0	-0.402858678020587
KALRN	-1.73696559416621	0	0.125530882083859	0	-0.402858678020588
SLC39A11	-0.807354922057604	0.362570079384708	0.222392421336448	-1.39231742277876	-0.403677461028802
FARS2	1.70043971814109	0	-2	-1.32192809488736	-0.405372094186567
HDGFRP2	0	1.58496250072116	-2.8073549220576	-0.415037499278844	-0.409357480153821
EIF4H	-0.736965594166206	0	-0.485426827170242	-0.415037499278844	-0.409357480153823
ATP6V0A1	-1	-0.415037499278844	0.584962500721156	-0.807354922057604	-0.409357480153823
ITPR2	-1	0.584962500721156	-1.22239242133645	0	-0.409357480153824
ST14	-1	0	-0.652076696579693	0	-0.413019174144923
YWHAE	-1.8073549220576	1.87446911791614	-0.736965594166206	-1	-0.417462849576916
INHBC	0.321928094887362	1.58496250072116	-1.58496250072116	-2	-0.419517976278159
RGMA	-1	-1	0.321928094887362	0	-0.419517976278159
ZG16	-1	0.321928094887362	-1	0	-0.419517976278159
C19orf48	0.321928094887362	0	-1	-1	-0.419517976278159
SPTLC3	0.321928094887362	-1	-1	0	-0.419517976278159
LAGE3	-0.678071905112638	-1	0	0	-0.419517976278159
KANSL1	-0.415037499278844	-1	-1	0.736965594166206	-0.41951797627816
ORAI3	1.32192809488736	-1	0	-2	-0.41951797627816
TBX1	-1	-1	1.32192809488736	-1	-0.41951797627816
HSD17B8	-1	1.32192809488736	-2.58496250072116	0.584962500721156	-0.419517976278161
ALPK1	-2.32192809488736	-1	1.58496250072116	0	-0.43424139854155
RNF20	-1	1.58496250072116	-2.32192809488736	0	-0.43424139854155
TARS	1.58496250072116	-1	-1.32192809488736	-1	-0.43424139854155
MIR4648	1.58496250072116	-1	-1.32192809488736	-1	-0.43424139854155
BLOC1S1	-2.32192809488736	1.58496250072116	-1	0	-0.43424139854155
CARKD	-1	1.58496250072116	-1.32192809488736	-1	-0.43424139854155
PHLPP2	-1.32192809488736	-1	-1	1.58496250072116	-0.43424139854155
KLHL12	0.584962500721156	0	-2.32192809488736	0	-0.434241398541551
SAP30L	0.584962500721156	0	-2.32192809488736	0	-0.434241398541551
PWWP2B	-2.32192809488736	0.584962500721156	1.58496250072116	-1.58496250072116	-0.434241398541551
UCP3	-2.32192809488736	0	0.584962500721156	0	-0.434241398541551
IFT43	-2.32192809488736	0	0.584962500721156	0	-0.434241398541551
JMJD7	-1	0	0.584962500721156	-1.32192809488736	-0.434241398541551
RAD51C	-0.415037499278844	-1.32192809488736	-1	1	-0.434241398541551
AHNAK2	0.263034405833794	-1	-0.415037499278844	-0.584962500721156	-0.434241398541551
ESRRG	1.32192809488736	-1.32192809488736	-0.736965594166206	-1	-0.434241398541552
NCOA1	0	-0.736965594166206	-1	0	-0.434241398541552
PAX3	-0.736965594166206	0	0	-1	-0.434241398541552
GPR98	-0.736965594166206	0	-1	0	-0.434241398541552
SOBP	0.263034405833794	-2	0	0	-0.434241398541552
ABCF2	-0.736965594166206	-1	1	-1	-0.434241398541552
VCL	-0.321928094887362	-1	0.584962500721156	-1	-0.434241398541552
MRPL11	-0.736965594166206	0	-1	0	-0.434241398541552
TSPAN11	0	-1	-0.736965594166206	0	-0.434241398541552
PLXNC1	-0.736965594166206	-1	0	0	-0.434241398541552
HECTD4	-0.736965594166206	-1	-1.58496250072116	1.58496250072116	-0.434241398541552
FAM181A	-0.736965594166206	-1	0	0	-0.434241398541552
ADAMTSL3	-0.736965594166206	1	-1	-1	-0.434241398541552
FLJ00104	-0.321928094887362	-1	0.584962500721156	-1	-0.434241398541552
LAMA3	0.263034405833794	-2	0	0	-0.434241398541552
DKFZP761J1410	-0.736965594166206	-1	-1	1	-0.434241398541552
MTRNR2L3	-0.736965594166206	0	0	-1	-0.434241398541552
TSPAN7	-0.736965594166206	0	0	-1	-0.434241398541552
VPS33B	-1.58496250072116	0.584962500721156	0.263034405833794	-1	-0.434241398541553
MOB3A	-1.58496250072116	-0.736965594166206	1	-0.415037499278844	-0.434241398541553
TSR3	-1	0.263034405833794	0.584962500721156	-1.58496250072116	-0.434241398541553
MARCH3	-0.584962500721156	-0.584962500721156	0	-0.584962500721156	-0.438721875540867
FAM120B	-0.584962500721156	-0.584962500721156	0.415037499278844	-1	-0.438721875540867
CPPED1	-0.584962500721156	-1	0.415037499278844	-0.584962500721156	-0.438721875540867
SLA	0.415037499278844	0	-0.584962500721156	-1.58496250072116	-0.438721875540868
RALY	0	-0.584962500721156	0.415037499278844	-1.58496250072116	-0.438721875540868
GPANK1	-1.58496250072116	0.415037499278844	-0.584962500721156	0	-0.438721875540868
ALDOC	1	-0.584962500721156	-1.58496250072116	-0.584962500721156	-0.438721875540868
LINC00273	0.678071905112638	0.736965594166206	-1.58496250072116	-1.58496250072116	-0.438721875540869
MIR26A2	1.41503749927884	-1.58496250072116	0	-1.58496250072116	-0.43872187554087
RAB8A	0.222392421336448	0.584962500721156	-1.58496250072116	-1	-0.444401894665889
ELF4	0.807354922057604	-1.58496250072116	-1	0	-0.444401894665889
TEX14	-0.160464672193246	0.362570079384708	-2	0	-0.449473648202135
GNG13	0.263034405833794	-0.652076696579693	-1	-0.415037499278844	-0.451019947506186
LGALS12	-1.8073549220576	0	0	0	-0.4518387305144
RP11-429J17.2	0	-1.8073549220576	-1	1	-0.4518387305144
EDEM1	-2.8073549220576	0	0	1	-0.4518387305144
DAGLB	-2.8073549220576	0	1	0	-0.4518387305144
JAKMIP1	-1	0	-0.807354922057604	0	-0.451838730514401
INS-IGF2	0.192645077942396	-1	-1	0	-0.451838730514401
NES	-1	1	-1.22239242133645	-0.584962500721156	-0.451838730514402
TMTC1	-1	0	-1.22239242133645	0.415037499278844	-0.451838730514402
TANGO6	-0.222392421336448	-2.58496250072116	-1	2	-0.451838730514402
LY6D	-1.22239242133645	1	0	-1.58496250072116	-0.451838730514403
MFAP1	-1	-1	0.584962500721156	-0.415037499278844	-0.457518749639422
GDF1	-0.15200309344505	0.321928094887362	-1.58496250072116	-0.415037499278844	-0.457518749639423
CERS1	-0.15200309344505	0.321928094887362	-1.58496250072116	-0.415037499278844	-0.457518749639423
RASSF3	0.485426827170242	1	-0.736965594166206	-2.58496250072116	-0.459125316929281
PRUNE	0.736965594166206	-0.584962500721156	-1	-1	-0.461999226638737
IRF7	-0.263034405833794	-0.584962500721156	-1	0	-0.461999226638737
RPS19	0.736965594166206	0.415037499278844	-1	-2	-0.461999226638737
PCSK2	0.736965594166206	-2	-1	0.415037499278844	-0.461999226638737
DHDDS	0.736965594166206	-1.58496250072116	-1	0	-0.461999226638738
SEPT11	-1.58496250072116	0	0.736965594166206	-1	-0.461999226638738
AVIL	0.736965594166206	-2.58496250072116	1.58496250072116	-1.58496250072116	-0.461999226638738
CRADD	0.321928094887362	0	-1.58496250072116	-0.584962500721156	-0.461999226638738
GABPB1	-1.58496250072116	0.321928094887362	0	-0.584962500721156	-0.461999226638738
ADAMTS7	0.736965594166206	-1.58496250072116	-0.415037499278844	-0.584962500721156	-0.461999226638738
DNASE2	0.736965594166206	-1.58496250072116	-1	0	-0.461999226638738
FTSJ3	0.584962500721156	-1	-1.8073549220576	0.362570079384708	-0.464955585487934
BRIP1	0	-0.874469117916141	-1	0	-0.468617279479035
SPRN	-0.485426827170242	0.584962500721156	-2	0	-0.475116081612271
HHATL	1	0	-2.32192809488736	-0.584962500721156	-0.476722648902129
SEMA5B	-0.584962500721156	0	-1.32192809488736	0	-0.476722648902129
IL1RAP	-1.32192809488736	-1	0.415037499278844	0	-0.476722648902129
B3GAT2	-0.584962500721156	1	-2.32192809488736	0	-0.476722648902129
AC006372.4	-0.584962500721156	0	-1.32192809488736	0	-0.476722648902129
MSRA	-0.584962500721156	2	-2.32192809488736	-1	-0.476722648902129
UCK1	1	-0.584962500721156	-1	-1.32192809488736	-0.476722648902129
C1QL4	-0.584962500721156	-2.32192809488736	1	0	-0.476722648902129
RNASEK	-0.584962500721156	-0.321928094887362	0	-1	-0.47672264890213
AC040977.1	-0.584962500721156	-0.321928094887362	0	-1	-0.47672264890213
SCN4B	-0.321928094887362	-1	0.415037499278844	-1	-0.47672264890213
CBX6	-0.321928094887362	-1	0.415037499278844	-1	-0.47672264890213
AMT	0	-1.58496250072116	-1.32192809488736	1	-0.47672264890213
DMRT1	1	-1.58496250072116	-1.32192809488736	0	-0.47672264890213
MEOX1	0	-1.58496250072116	1	-1.32192809488736	-0.47672264890213
NFKBIE	-2.32192809488736	-1.58496250072116	1	1	-0.47672264890213
DECR1	-1.32192809488736	-1.58496250072116	1	0	-0.47672264890213
KCNJ14	-2.32192809488736	-1.58496250072116	1	1	-0.47672264890213
CCDC155	-1.32192809488736	-1.58496250072116	1	0	-0.47672264890213
SNAP47	-0.736965594166206	-0.584962500721156	1	-1.58496250072116	-0.47672264890213
ARHGEF4	-0.584962500721156	0.263034405833794	-1.58496250072116	0	-0.47672264890213
SPATA20	-0.736965594166206	-0.584962500721156	-1.58496250072116	1	-0.47672264890213
TMEM150B	-0.321928094887362	-1.58496250072116	-1	1	-0.47672264890213
HIST1H2BK	-1.58496250072116	0	0.415037499278844	-0.736965594166206	-0.476722648902131
MYO7A	0	-1	-0.180572245641821	-0.736965594166206	-0.479384459952007
FAM168B	-0.415037499278844	0.321928094887362	-2	0.137503523749935	-0.488901470160387
CHURC1-FNTB	-0.736965594166206	-1.8073549220576	0.584962500721156	0	-0.489839503875662
DYSF	-1.22239242133645	1	-0.415037499278844	-1.32192809488736	-0.489839503875663
TBXAS1	-1.22239242133645	0.584962500721156	-1.32192809488736	0	-0.489839503875664
UBAP2L	-1.22239242133645	0	0	-0.736965594166206	-0.489839503875664
CABLES1	-1.32192809488736	-0.321928094887362	-1.32192809488736	1	-0.49144607116552
C11orf80	0.251538766995964	-1.22239242133645	0	-1	-0.492713413585122
WFIKKN2	-0.584962500721156	-0.584962500721156	-1.8073549220576	1	-0.494319980874978
BCAR3	-0.584962500721156	-1	-2	1.58496250072116	-0.499999999999999
LCP2	1.58496250072116	-0.584962500721156	-1	-2	-0.499999999999999
LINC00094	-1	-2	1.58496250072116	-0.584962500721156	-0.499999999999999
PDCD4	1.58496250072116	-2	-1	-0.584962500721156	-0.499999999999999
KIF21A	-0.584962500721156	-1	1.58496250072116	-2	-0.499999999999999
TERT	0	0	-2.32192809488736	0.321928094887362	-0.499999999999999
FLYWCH2	0.321928094887362	-1.32192809488736	0	-1	-0.499999999999999
C1orf86	1	-1	-2	0	-0.5
AL590822.2	1	-1	-2	0	-0.5
RP3-395M20.8	0	0	-2	0	-0.5
FAM213B	-1	0	0	-1	-0.5
ARHGEF16	0	0	-1	-1	-0.5
C1orf174	-1	0	0	-1	-0.5
CA6	-1	-1	0	0	-0.5
RBP7	-1	-1	0	0	-0.5
MTHFR	0	-2	0	0	-0.5
AADACL3	-1	0	-1	0	-0.5
TMEM51	1	-1	-1	-1	-0.5
PADI2	-1	-1	-1	1	-0.5
AKR7L	-1	0	-1	0	-0.5
RPS14P3	-1	0	-1	0	-0.5
LINC01141	-2	0	1	-1	-0.5
DDOST	0	-1	0	-1	-0.5
FAM76A	-1	-1	0	0	-0.5
PTPRU	0	-2	0	0	-0.5
FKSG48	0	-1	0	-1	-0.5
NCDN	-2	-1	0	1	-0.5
AKIRIN1	-1	-1	0	0	-0.5
NSUN4	0	-1	-1	0	-0.5
ZYG11B	-1	-1	0	0	-0.5
YIPF1	-1	0	-1	0	-0.5
DIO1	0	-1	-1	0	-0.5
SYDE2	-1	-1	0	0	-0.5
COL24A1	0	-1	0	-1	-0.5
RP5-1007M22.2	-1	-1	0	0	-0.5
LRRC8C	-1	-1	0	0	-0.5
SNORD21	0	0	-1	-1	-0.5
SNORA66	0	0	-1	-1	-0.5
LPPR5	0	0	-1	-1	-0.5
SLC16A4	-1	0	0	-1	-0.5
PTPN22	-1	0	0	-1	-0.5
BCL2L15	-1	-1	0	0	-0.5
DCLRE1B	-1	-1	0	0	-0.5
BCAS2	-1	-1	0	0	-0.5
PTGFRN	0	-1	-1	0	-0.5
GDAP2	-1	-1	0	0	-0.5
MRPS21	-2	0	0	0	-0.5
LCE2B	0	-1	-1	0	-0.5
ILF2	-1	-1	0	0	-0.5
SH2D2A	-1	0	-1	0	-0.5
OR10K2	-1	0	0	-1	-0.5
FCRL6	-1	0	-1	0	-0.5
PIGM	0	-1	-1	0	-0.5
HSPA6	-1	0	-1	0	-0.5
ATF6	-1	0	-1	0	-0.5
NPHS2	-1	0	0	-1	-0.5
GLUL	0	-1	-1	0	-0.5
RNF2	-1	0	0	-1	-0.5
PRG4	-1	0	-1	0	-0.5
RP11-92G12.3	-1	-1	0	0	-0.5
RP11-480I12.7	0	-2	0	0	-0.5
MDM4	0	-1	-1	0	-0.5
NSL1	-1	0	-1	0	-0.5
LGALS8	0	-1	-1	0	-0.5
C1orf100	0	-1	-1	0	-0.5
OR2T1	0	0	-1	-1	-0.5
COLEC11	0	-1	-1	0	-0.5
AC022311.1	-1	0	0	-1	-0.5
LINC00298	-2	0	0	0	-0.5
IAH1	0	-2	0	0	-0.5
MIR3125	-1	0	0	-1	-0.5
C2orf53	0	-1	-1	0	-0.5
KRTCAP3	-1	-1	0	0	-0.5
CYP1B1	-1	-1	0	0	-0.5
TMEM178A	-1	0	-1	0	-0.5
AC104654.1	-1	-1	0	0	-0.5
HAAO	0	-1	0	-1	-0.5
B3GNT2	-1	-2	1	0	-0.5
TMEM17	-1	0	0	-1	-0.5
SLC1A4	-1	-1	0	0	-0.5
MEIS1	0	0	-1	-1	-0.5
PROKR1	0	0	-1	-1	-0.5
SNRNP27	-1	0	0	-1	-0.5
AC022210.1	-1	0	-1	0	-0.5
CAPG	0	-1	0	-1	-0.5
SNORD94	-2	0	0	0	-0.5
LINC01125	-1	0	0	-1	-0.5
NPAS2	-0.584962500721156	0	-0.415037499278844	-1	-0.5
SFT2D3	-1	0	0	-1	-0.5
CCDC115	0	0	-1	-1	-0.5
IMP4	0	0	-1	-1	-0.5
MIR663B	0	-1	-1	0	-0.5
ARL5A	-1	-1	1	-1	-0.5
CD302	0	-1	0	-1	-0.5
LY75	1	-1	0	-2	-0.5
LY75-CD302	1	-1	0	-2	-0.5
XIRP2	0	0	-1	-1	-0.5
TTN	-1	0.584962500721156	-1	-0.584962500721156	-0.5
HIBCH	-1	0	0	-1	-0.5
STAT1	0	0	-1	-1	-0.5
AC067945.4	-1	-1	0	0	-0.5
STAT4	0	-1	-1	0	-0.5
SF3B1	0	0	-1	-1	-0.5
HSPD1	0	-1	0	-1	-0.5
ORC2	-1	-1	0	0	-0.5
AC079354.3	0	-1	-1	0	-0.5
GPR1	0	0	-1	-1	-0.5
CXCR1	-1	0	-1	0	-0.5
CCDC140	0	-1	-1	0	-0.5
SP110	0	0	-1	-1	-0.5
NPPC	-1	-1	0	0	-0.5
TIGD1	0	-1	-1	0	-0.5
GBX2	0	-1	-1	0	-0.5
AC016757.3	-1	0	-1	0	-0.5
SUMF1	0	0	-1	-1	-0.5
DAZL	-1	0	0	-1	-0.5
CMC1	-1	0	0	-1	-0.5
FBXL2	1.58496250072116	-1.58496250072116	-2	0	-0.5
EPM2AIP1	0	-1	0	-1	-0.5
ULK4	-1	-0.584962500721156	0.584962500721156	-1	-0.5
TCAIM	0	-1	0	-1	-0.5
ZNF502	-1	0	-1	0	-0.5
MIR1226	0	-1	-1	0	-0.5
SLC25A20	-2	-1	1	0	-0.5
CISH	-1	1	-2	0	-0.5
DUSP7	-1	0	0	-1	-0.5
APPL1	-1	0	0	-1	-0.5
FAM3D	-1	0	0	-1	-0.5
MIR4444-1	0	0	-1	-1	-0.5
MIR4795	0	0	-1	-1	-0.5
C3orf38	0	0	-1	-1	-0.5
LINC00879	-1	0	0	-1	-0.5
RP11-221J22.1	-1	0	-1	0	-0.5
RP11-484M3.5	-1	-1	0	0	-0.5
B4GALT4	-2	-1	0	1	-0.5
HSPBAP1	-1	0	-1	0	-0.5
UMPS	-1	0	0	-1	-0.5
UROC1	0.584962500721156	0	-2	-0.584962500721156	-0.5
NUDT16	0	0	-1	-1	-0.5
CEP63	0	0	-1	-1	-0.5
PCCB	-1	0	-1	0	-0.5
FOXL2	-1	-1	0	0	-0.5
C3orf72	-1	-1	0	0	-0.5
U2SURP	1	-1	-1	-1	-0.5
AC107021.1	-1	0	-1	0	-0.5
IGSF10	-1	0	-1	0	-0.5
SLC2A2	0	0	-2	0	-0.5
HRG	0	0	-1	-1	-0.5
ST6GAL1	-1.58496250072116	0	1.58496250072116	-2	-0.5
RP11-655G22.1	0	0	-1	-1	-0.5
RNU6-42P	-1	0	-1	0	-0.5
NCBP2-AS2	0	-2	0	0	-0.5
AC024560.3	-1	0	-1	0	-0.5
FAM53A	-1	0	-1	0	-0.5
HAUS3	-1	-1	0	0	-0.5
CRMP1	0	-1	-1	0	-0.5
MIR5091	-1	-1	0	0	-0.5
PROM1	0	0	-1	-1	-0.5
ZCCHC4	0	0	-1	-1	-0.5
RELL1	-1	0	-1	0	-0.5
GABRG1	-1	0	-1	0	-0.5
KIT	-1	0	-1	0	-0.5
STAP1	-1	-1	0	0	-0.5
GRSF1	0	0	-1	-1	-0.5
FAM47E-STBD1	-1	-1	0	0	-0.5
ANXA3	-1	-1	0	0	-0.5
PRDM8	0	-1	-1	0	-0.5
LIN54	-1	0	0	-1	-0.5
HERC3	-1	0	0	-1	-0.5
SEC24B	-1	-1	0	0	-0.5
UGT8	0	-1	0	-1	-0.5
RP11-73G16.1	0	0	-1	-1	-0.5
RP11-148L24.1	1	-1	-1	-1	-0.5
KIAA1430	-1	-1	0	0	-0.5
SNX25	0	0	-1	-1	-0.5
DUX4L5	-1	0	-1	0	-0.5
DUX4L4	-1	0	-1	0	-0.5
C5orf49	-1	0	-1	0	-0.5
DAP	0	-0.584962500721156	-0.415037499278844	-1	-0.5
C1QTNF3	-1	0	0	-1	-0.5
UGT3A1	-1	0	0	-1	-0.5
LIFR	-1	-0.584962500721156	-1	0.584962500721156	-0.5
OXCT1	-1	-1	0	0	-0.5
PPAP2A	0	0	-2	0	-0.5
C5orf64	0	-1	-2	1	-0.5
CENPK	0	-1	0	-1	-0.5
PPWD1	-1	-1	0	0	-0.5
COL4A3BP	-1	1	-1	-1	-0.5
SCAMP1	0	-1	-1	0	-0.5
AC008394.1	-1	0	-1	0	-0.5
RP11-249M12.2	0	0	-1	-1	-0.5
RAD50	-1	0	-1	0	-0.5
AC004041.2	0	-1	-1	0	-0.5
IL4	-1	0	-1	0	-0.5
CAMLG	0	-1	-1	0	-0.5
TAF7	-1	-1	0	0	-0.5
PCDH12	-1	-1	0	0	-0.5
FBXO38	-2	0	0	0	-0.5
HMGXB3	-1	0	-1	0	-0.5
GM2A	-1	-1	0	0	-0.5
MIR1303	-1	0	-1	0	-0.5
TIMD4	0	-1	0	-1	-0.5
FOXI1	0	-1	-1	0	-0.5
CTB-43E15.4	0	-2	0	0	-0.5
OR2V1	-1	0	0	-1	-0.5
SERPINB6	-1	0	0	-1	-0.5
TUBB2B	0	-1	-1	0	-0.5
FAM217A	-1	-1	0	0	-0.5
RP1-232P20.1	0	-1	-1	0	-0.5
OFCC1	-1	0	-1	0	-0.5
LINC01108	-1	-1	0	0	-0.5
SLC17A1	0	0	-2	0	-0.5
HIST1H1A	-1	-1	0	0	-0.5
HIST1H1T	-1	0	-1	0	-0.5
HIST1H2BC	0	-2	0	0	-0.5
ZNF165	0	-1	0	-1	-0.5
ZSCAN12P1	0	-1	0	-1	-0.5
SCAND3	-1	-1	0	0	-0.5
HCG9	0	0	-1	-1	-0.5
TRIM15	0	0	-2	0	-0.5
HLA-DOA	-1	-1	0	0	-0.5
RNF8	-1	0	0	-1	-0.5
RP11-61I13.3	0	0	-1	-1	-0.5
OARD1	-1	-1	0	0	-0.5
GNMT	0	-1	0	-1	-0.5
CRISP1	0	-1	-1	0	-0.5
RN7SK	0	-1	-1	0	-0.5
RP11-406O16.1	-1	0	-1	0	-0.5
MTO1	-1	-1	0	0	-0.5
TPBG	-1	-1	0	0	-0.5
PGM3	0	-1	0	-1	-0.5
RWDD2A	0	-1	0	-1	-0.5
RRAGD	-2	-1	1	0	-0.5
HACE1	0	0	-1	-1	-0.5
PRDM1	-1	0	-1	0	-0.5
SLC18B1	0	0	-1	-1	-0.5
RAET1G	1	-1	-1	-1	-0.5
FNDC1	0	-1	-1	0	-0.5
CCZ1	-1	0	0	-1	-0.5
CDCA7L	-1	0	-1	0	-0.5
