chr	start	end	mcf7.shank2.ctrl	mcf7.shank2.e2	t47d.shank2.ctrl	t47d.shank2.e2	mcf7.rara.ctrl	mcf7.rara.e2	t47d.rara.ctrl	t47d.rara.e2	inclusion	msr	tsr	mrr	trr	average
13	23750001	2.4e+07	3	5	2	0	3	1	1	3	yes	0.584962500721156	-1.58496250072116	-1	1	-0.25
13	24000001	24250000	2	0	1	2	1	0	1	3	yes	-1.58496250072116	0.584962500721156	-1	1	-0.25
13	24250001	24500000	1	3	0	1	0	1	2	0	yes	1	1	1	-1.58496250072116	0.353759374819711
13	24500001	24750000	6	6	2	1	1	1	2	1	yes	0	-0.584962500721156	0	-0.584962500721156	-0.292481250360578
13	24750001	2.5e+07	1	4	2	1	2	3	2	1	yes	1.32192809488736	-0.584962500721156	0.415037499278844	-0.584962500721156	0.141760148180973
13	25000001	25250000	3	4	0	5	3	1	2	1	yes	0.321928094887362	2.58496250072116	-1	-0.584962500721156	0.330482023721841
13	25250001	25500000	3	4	4	2	2	1	1	3	yes	0.321928094887362	-0.736965594166206	-0.584962500721156	1	-5.55111512312578e-17
13	25500001	25750000	1	1	0	1	0	0	1	2	yes	0	1	0	0.584962500721156	0.396240625180289
13	25750001	2.6e+07	0	4	2	1	1	4	1	0	yes	2.32192809488736	-0.584962500721156	1.32192809488736	-1	0.514723422263392
13	26000001	26250000	2	2	0	0	2	2	1	1	yes	0	0	0	0	0
13	26250001	26500000	2	5	2	1	2	3	2	1	yes	1	-0.584962500721156	0.415037499278844	-0.584962500721156	0.0612781244591328
13	26500001	26750000	5	5	0	1	1	2	1	1	yes	0	1	0.584962500721156	0	0.396240625180289
13	26750001	2.7e+07	2	0	0	1	1	2	1	1	yes	-1.58496250072116	1	0.584962500721156	0	-4.85722573273506e-17
13	27000001	27250000	2	2	1	4	3	0	1	2	yes	0	1.32192809488736	-2	0.584962500721156	-0.0232773510978704
13	27250001	27500000	1	0	1	3	3	0	0	1	yes	-1	1	-2	1	-0.25
13	27500001	27750000	5	1	5	3	3	2	1	2	yes	-1.58496250072116	-0.584962500721156	-0.415037499278844	0.584962500721156	-0.5
13	27750001	2.8e+07	6	5	0	1	0	2	1	1	yes	-0.222392421336448	1	1.58496250072116	0	0.590642519846177
13	28000001	28250000	7	2	3	1	4	4	1	1	yes	-1.41503749927884	-1	0	0	-0.603759374819711
13	28250001	28500000	0	3	2	5	2	3	0	4	yes	2	1	0.415037499278844	2.32192809488736	1.43424139854155
13	28500001	28750000	2	4	1	2	1	0	1	2	yes	0.736965594166206	0.584962500721156	-1	0.584962500721156	0.22672264890213
13	28750001	2.9e+07	2	2	0	1	1	0	1	2	yes	0	1	-1	0.584962500721156	0.146240625180289
13	29000001	29250000	0	4	0	1	1	1	2	3	yes	2.32192809488736	1	0	0.415037499278844	0.934241398541552
13	29250001	29500000	1	4	2	2	0	0	1	1	yes	1.32192809488736	0	0	0	0.330482023721841
13	29500001	29750000	1	2	1	1	0	2	0	0	yes	0.584962500721156	0	1.58496250072116	0	0.542481250360578
13	29750001	3e+07	3	2	1	2	1	0	0	1	yes	-0.415037499278844	0.584962500721156	-1	1	0.0424812503605781
13	30000001	30250000	3	5	5	5	2	2	3	2	yes	0.584962500721156	0	0	-0.415037499278844	0.0424812503605781
13	30250001	30500000	2	6	3	1	3	1	1	3	yes	1.22239242133645	-1	-1	1	0.0555981053341121
13	30500001	30750000	2	3	2	2	1	2	1	2	yes	0.415037499278844	0	0.584962500721156	0.584962500721156	0.396240625180289
13	30750001	3.1e+07	2	2	6	1	2	3	0	1	yes	0	-1.8073549220576	0.415037499278844	1	-0.0980793556946901
13	31000001	31250000	4	1	0	1	0	2	0	2	yes	-1.32192809488736	1	1.58496250072116	1.58496250072116	0.711999226638737
13	31250001	31500000	4	5	2	4	0	1	3	2	yes	0.263034405833794	0.736965594166206	1	-0.415037499278844	0.396240625180289
13	31500001	31750000	1	6	1	2	0	5	1	3	yes	1.8073549220576	0.584962500721156	2.58496250072116	1	1.49431998087498
13	31750001	3.2e+07	1	4	4	0	0	0	0	0	yes	1.32192809488736	-2.32192809488736	0	0	-0.25
13	32000001	32250000	2	2	0	0	1	2	1	0	yes	0	0	0.584962500721156	-1	-0.103759374819711
13	32250001	32500000	1	2	2	0	0	1	0	0	yes	0.584962500721156	-1.58496250072116	1	0	0
13	32500001	32750000	1	3	0	1	0	0	0	3	yes	1	1	0	2	1
13	32750001	3.3e+07	1	4	0	3	1	2	0	3	yes	1.32192809488736	2	0.584962500721156	2	1.47672264890213
13	33000001	33250000	1	1	2	0	0	1	0	0	yes	0	-1.58496250072116	1	0	-0.146240625180289
13	33250001	33500000	2	0	1	2	2	1	0	1	yes	-1.58496250072116	0.584962500721156	-0.584962500721156	1	-0.146240625180289
13	33500001	33750000	2	4	2	3	2	2	5	2	yes	0.736965594166206	0.415037499278844	0	-1	0.0380007733612625
13	33750001	3.4e+07	3	2	0	2	0	0	2	2	yes	-0.415037499278844	1.58496250072116	0	0	0.292481250360578
13	34000001	34250000	1	4	0	1	0	0	0	1	yes	1.32192809488736	1	0	1	0.830482023721841
13	34250001	34500000	3	5	0	0	1	3	0	2	yes	0.584962500721156	0	1	1.58496250072116	0.792481250360578
13	34500001	34750000	2	0	0	1	2	1	1	0	yes	-1.58496250072116	1	-0.584962500721156	-1	-0.542481250360578
13	34750001	3.5e+07	0	0	2	0	0	1	0	1	yes	0	-1.58496250072116	1	1	0.103759374819711
13	35000001	35250000	1	3	2	1	1	2	2	0	yes	1	-0.584962500721156	0.584962500721156	-1.58496250072116	-0.146240625180289
13	35250001	35500000	0	0	0	0	0	2	1	0	yes	0	0	1.58496250072116	-1	0.146240625180289
13	35500001	35750000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
13	35750001	3.6e+07	0	4	0	0	0	0	0	0	yes	2.32192809488736	0	0	0	0.580482023721841
13	36000001	36250000	0	2	1	0	1	1	1	2	yes	1.58496250072116	-1	0	0.584962500721156	0.292481250360578
13	36250001	36500000	0	1	2	1	1	4	0	3	yes	1	-0.584962500721156	1.32192809488736	2	0.934241398541552
13	36500001	36750000	1	4	1	0	2	4	0	1	yes	1.32192809488736	-1	0.736965594166206	1	0.514723422263392
13	36750001	3.7e+07	2	2	2	0	1	0	1	1	yes	0	-1.58496250072116	-1	0	-0.646240625180289
13	37000001	37250000	1	1	2	0	1	0	0	0	yes	0	-1.58496250072116	-1	0	-0.646240625180289
13	37250001	37500000	1	3	2	0	0	3	0	1	yes	1	-1.58496250072116	2	1	0.603759374819711
13	37500001	37750000	1	0	0	1	0	3	1	0	yes	-1	1	2	-1	0.25
13	37750001	3.8e+07	1	1	0	2	0	0	0	0	yes	0	1.58496250072116	0	0	0.396240625180289
13	38000001	38250000	0	2	1	2	0	0	0	0	yes	1.58496250072116	0.584962500721156	0	0	0.542481250360578
13	38250001	38500000	0	0	1	0	0	0	0	2	yes	0	-1	0	1.58496250072116	0.146240625180289
13	38500001	38750000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
13	38750001	3.9e+07	1	1	0	2	0	1	0	0	yes	0	1.58496250072116	1	0	0.646240625180289
13	39000001	39250000	0	0	1	0	2	0	2	1	yes	0	-1	-1.58496250072116	-0.584962500721156	-0.792481250360578
13	39250001	39500000	2	2	0	0	1	4	0	2	yes	0	0	1.32192809488736	1.58496250072116	0.72672264890213
13	39500001	39750000	1	4	0	1	0	2	0	0	yes	1.32192809488736	1	1.58496250072116	0	0.97672264890213
13	39750001	4e+07	1	1	1	0	0	0	3	1	yes	0	-1	0	-1	-0.5
13	40000001	40250000	2	2	0	0	0	2	0	0	yes	0	0	1.58496250072116	0	0.396240625180289
13	40250001	40500000	1	4	1	1	3	1	0	1	yes	1.32192809488736	0	-1	1	0.330482023721841
13	40500001	40750000	4	7	1	2	0	2	1	2	yes	0.678071905112638	0.584962500721156	1.58496250072116	0.584962500721156	0.858239851819027
13	40750001	4.1e+07	2	2	3	2	2	1	0	1	yes	0	-0.415037499278844	-0.584962500721156	1	0
13	41000001	41250000	2	8	3	4	1	1	1	0	yes	1.58496250072116	0.321928094887362	0	-1	0.22672264890213
13	41250001	41500000	2	2	3	0	2	1	0	0	yes	0	-2	-0.584962500721156	0	-0.646240625180289
13	41500001	41750000	5	3	1	0	3	5	0	0	yes	-0.584962500721156	-1	0.584962500721156	0	-0.25
13	41750001	4.2e+07	1	3	0	1	0	0	0	0	yes	1	1	0	0	0.5
13	42000001	42250000	2	7	0	4	1	2	2	0	yes	1.41503749927884	2.32192809488736	0.584962500721156	-1.58496250072116	0.684241398541551
13	42250001	42500000	1	3	0	0	1	0	0	0	yes	1	0	-1	0	0
13	42500001	42750000	1	2	0	2	3	2	1	4	yes	0.584962500721156	1.58496250072116	-0.415037499278844	1.32192809488736	0.769203899262708
13	42750001	4.3e+07	2	2	0	1	0	2	0	0	yes	0	1	1.58496250072116	0	0.646240625180289
13	43000001	43250000	0	1	0	1	0	1	0	1	yes	1	1	1	1	1
13	43250001	43500000	0	3	0	0	0	0	1	2	yes	2	0	0	0.584962500721156	0.646240625180289
13	43500001	43750000	1	6	0	0	1	0	0	1	yes	1.8073549220576	0	-1	1	0.451838730514401
13	43750001	4.4e+07	2	4	1	1	3	0	0	2	yes	0.736965594166206	0	-2	1.58496250072116	0.0804820237218407
13	44000001	44250000	2	1	2	0	0	1	0	0	yes	-0.584962500721156	-1.58496250072116	1	0	-0.292481250360578
13	44250001	44500000	3	3	3	1	0	0	0	0	yes	0	-1	0	0	-0.25
13	44500001	44750000	2	1	3	1	0	1	3	2	yes	-0.584962500721156	-1	1	-0.415037499278844	-0.25
13	44750001	4.5e+07	4	3	1	2	0	3	2	2	yes	-0.321928094887362	0.584962500721156	2	0	0.565758601458448
13	45000001	45250000	1	3	0	1	5	0	1	1	yes	1	1	-2.58496250072116	0	-0.146240625180289
13	45250001	45500000	3	5	1	3	0	2	1	2	yes	0.584962500721156	1	1.58496250072116	0.584962500721156	0.938721875540867
13	45500001	45750000	1	0	0	1	1	2	0	2	yes	-1	1	0.584962500721156	1.58496250072116	0.542481250360578
13	45750001	4.6e+07	3	4	2	1	2	1	1	1	yes	0.321928094887362	-0.584962500721156	-0.584962500721156	0	-0.211999226638738
13	46000001	46250000	2	2	0	1	2	2	1	1	yes	0	1	0	0	0.25
13	46250001	46500000	0	1	2	2	0	0	0	4	yes	1	0	0	2.32192809488736	0.83048202372184
13	46500001	46750000	1	6	1	0	0	2	0	0	yes	1.8073549220576	-1	1.58496250072116	0	0.59807935569469
13	46750001	4.7e+07	1	3	0	1	0	1	0	0	yes	1	1	1	0	0.75
13	47000001	47250000	1	3	3	1	1	1	1	0	yes	1	-1	0	-1	-0.25
13	47250001	47500000	3	2	1	4	0	3	0	1	yes	-0.415037499278844	1.32192809488736	2	1	0.97672264890213
13	47500001	47750000	4	3	0	1	0	2	1	1	yes	-0.321928094887362	1	1.58496250072116	0	0.565758601458448
13	47750001	4.8e+07	1	6	1	0	1	2	0	0	yes	1.8073549220576	-1	0.584962500721156	0	0.34807935569469
13	48000001	48250000	2	1	2	1	0	0	0	0	yes	-0.584962500721156	-0.584962500721156	0	0	-0.292481250360578
13	48250001	48500000	1	1	0	0	1	1	2	1	yes	0	0	0	-0.584962500721156	-0.146240625180289
13	48500001	48750000	0	2	0	2	0	2	0	0	yes	1.58496250072116	1.58496250072116	1.58496250072116	0	1.18872187554087
13	48750001	4.9e+07	0	0	1	2	0	0	0	1	yes	0	0.584962500721156	0	1	0.396240625180289
13	49000001	49250000	0	2	2	0	0	3	2	1	yes	1.58496250072116	-1.58496250072116	2	-0.584962500721156	0.353759374819711
13	49250001	49500000	0	0	0	3	2	1	0	0	yes	0	2	-0.584962500721156	0	0.353759374819711
13	49500001	49750000	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
13	49750001	5e+07	2	3	2	0	1	3	3	3	yes	0.415037499278844	-1.58496250072116	1	0	-0.0424812503605781
13	50000001	50250000	1	7	0	1	0	3	2	0	yes	2	1	2	-1.58496250072116	0.853759374819711
13	50250001	50500000	1	3	0	1	0	0	0	2	yes	1	1	0	1.58496250072116	0.896240625180289
13	50500001	50750000	1	10	1	1	2	3	3	3	yes	2.4594316186373	0	0.415037499278844	0	0.718617279479035
13	50750001	5.1e+07	2	1	0	1	2	1	1	1	yes	-0.584962500721156	1	-0.584962500721156	0	-0.0424812503605782
13	51000001	51250000	1	3	0	1	0	1	1	2	yes	1	1	1	0.584962500721156	0.896240625180289
13	51250001	51500000	2	1	0	1	0	1	3	2	yes	-0.584962500721156	1	1	-0.415037499278844	0.25
13	51500001	51750000	2	2	2	0	1	1	1	3	yes	0	-1.58496250072116	0	1	-0.146240625180289
13	51750001	5.2e+07	2	2	1	1	2	2	2	0	yes	0	0	0	-1.58496250072116	-0.396240625180289
13	52000001	52250000	2	1	1	1	0	1	1	1	yes	-0.584962500721156	0	1	0	0.103759374819711
13	52250001	52500000	3	2	5	1	2	3	1	1	yes	-0.415037499278844	-1.58496250072116	0.415037499278844	0	-0.396240625180289
13	52500001	52750000	1	2	0	1	2	0	2	0	yes	0.584962500721156	1	-1.58496250072116	-1.58496250072116	-0.396240625180289
13	52750001	5.3e+07	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
13	53000001	53250000	0	1	2	0	0	1	1	1	yes	1	-1.58496250072116	1	0	0.103759374819711
13	53250001	53500000	3	1	2	4	0	1	0	0	yes	-1	0.736965594166206	1	0	0.184241398541552
13	53500001	53750000	3	1	2	0	2	1	4	0	yes	-1	-1.58496250072116	-0.584962500721156	-2.32192809488736	-1.37296327408242
13	53750001	5.4e+07	2	1	1	0	0	1	2	0	yes	-0.584962500721156	-1	1	-1.58496250072116	-0.542481250360578
13	54000001	54250000	1	1	0	3	0	0	0	2	yes	0	2	0	1.58496250072116	0.896240625180289
13	54250001	54500000	2	1	0	0	0	1	0	0	yes	-0.584962500721156	0	1	0	0.103759374819711
13	54500001	54750000	0	1	0	0	0	1	1	1	yes	1	0	1	0	0.5
13	54750001	5.5e+07	0	1	1	0	1	1	0	0	yes	1	-1	0	0	0
13	55000001	55250000	0	0	2	0	0	1	0	1	yes	0	-1.58496250072116	1	1	0.103759374819711
13	55250001	55500000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
13	55500001	55750000	0	1	1	1	0	0	0	0	yes	1	0	0	0	0.25
13	55750001	5.6e+07	3	0	0	0	0	0	0	0	yes	-2	0	0	0	-0.5
13	56000001	56250000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
13	56250001	56500000	0	1	0	0	1	0	0	1	yes	1	0	-1	1	0.25
13	56500001	56750000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
13	56750001	5.7e+07	0	0	0	0	1	1	0	1	yes	0	0	0	1	0.25
13	57000001	57250000	0	0	0	1	0	2	0	0	yes	0	1	1.58496250072116	0	0.646240625180289
13	57250001	57500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	57500001	57750000	0	2	0	0	0	0	0	1	yes	1.58496250072116	0	0	1	0.646240625180289
13	57750001	5.8e+07	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
13	58000001	58250000	1	0	0	0	2	1	0	0	yes	-1	0	-0.584962500721156	0	-0.396240625180289
13	58250001	58500000	1	1	1	0	0	3	0	0	yes	0	-1	2	0	0.25
13	58500001	58750000	0	0	0	1	0	1	0	0	yes	0	1	1	0	0.5
13	58750001	5.9e+07	0	0	0	1	0	2	0	0	yes	0	1	1.58496250072116	0	0.646240625180289
13	59000001	59250000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
13	59250001	59500000	0	0	1	0	0	0	1	0	yes	0	-1	0	-1	-0.5
13	59500001	59750000	0	2	1	1	0	0	0	2	yes	1.58496250072116	0	0	1.58496250072116	0.792481250360578
13	59750001	6e+07	2	0	0	1	0	1	1	0	yes	-1.58496250072116	1	1	-1	-0.146240625180289
13	60000001	60250000	3	2	2	2	2	0	0	0	yes	-0.415037499278844	0	-1.58496250072116	0	-0.5
13	60250001	60500000	2	1	0	1	1	0	0	0	yes	-0.584962500721156	1	-1	0	-0.146240625180289
13	60500001	60750000	1	1	0	0	0	0	0	1	yes	0	0	0	1	0.25
13	60750001	6.1e+07	0	0	0	2	0	0	0	1	yes	0	1.58496250072116	0	1	0.646240625180289
13	61000001	61250000	0	0	0	1	1	0	0	0	yes	0	1	-1	0	0
13	61250001	61500000	0	0	1	1	0	0	0	0	yes	0	0	0	0	0
13	61500001	61750000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
13	61750001	6.2e+07	0	0	0	0	1	2	0	0	yes	0	0	0.584962500721156	0	0.146240625180289
13	62000001	62250000	0	3	0	0	0	1	0	0	yes	2	0	1	0	0.75
13	62250001	62500000	0	0	0	1	0	1	0	1	yes	0	1	1	1	0.75
13	62500001	62750000	0	1	0	0	2	0	0	0	yes	1	0	-1.58496250072116	0	-0.146240625180289
13	62750001	6.3e+07	0	1	0	0	1	0	0	0	yes	1	0	-1	0	0
13	63000001	63250000	0	1	0	0	0	1	1	1	yes	1	0	1	0	0.5
13	63250001	63500000	1	0	0	0	2	0	0	0	yes	-1	0	-1.58496250072116	0	-0.646240625180289
13	63500001	63750000	0	1	0	0	1	0	0	0	yes	1	0	-1	0	0
13	63750001	6.4e+07	0	2	0	0	0	0	0	0	yes	1.58496250072116	0	0	0	0.396240625180289
13	64000001	64250000	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
13	64250001	64500000	0	0	0	3	0	0	0	0	yes	0	2	0	0	0.5
13	64500001	64750000	0	0	1	0	1	0	0	1	yes	0	-1	-1	1	-0.25
13	64750001	6.5e+07	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	65000001	65250000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
13	65250001	65500000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
13	65500001	65750000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
13	65750001	6.6e+07	0	0	0	2	0	0	0	0	yes	0	1.58496250072116	0	0	0.396240625180289
13	66000001	66250000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
13	66250001	66500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	66500001	66750000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
13	66750001	6.7e+07	0	2	0	2	0	0	0	1	yes	1.58496250072116	1.58496250072116	0	1	1.04248125036058
13	67000001	67250000	0	1	0	0	0	2	0	0	yes	1	0	1.58496250072116	0	0.646240625180289
13	67250001	67500000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
13	67500001	67750000	0	2	2	3	0	0	0	0	yes	1.58496250072116	0.415037499278844	0	0	0.5
13	67750001	6.8e+07	0	2	1	2	0	1	1	0	yes	1.58496250072116	0.584962500721156	1	-1	0.542481250360578
13	68000001	68250000	0	0	1	1	0	1	0	0	yes	0	0	1	0	0.25
13	68250001	68500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	68500001	68750000	0	0	0	0	1	0	0	0	yes	0	0	-1	0	-0.25
13	68750001	6.9e+07	0	0	2	2	1	0	0	0	yes	0	0	-1	0	-0.25
13	69000001	69250000	0	0	0	0	1	0	0	0	yes	0	0	-1	0	-0.25
13	69250001	69500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	69500001	69750000	1	0	0	0	0	1	0	0	yes	-1	0	1	0	0
13	69750001	7e+07	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	70000001	70250000	1	0	0	0	0	0	0	1	yes	-1	0	0	1	0
13	70250001	70500000	0	1	2	0	0	0	1	0	yes	1	-1.58496250072116	0	-1	-0.396240625180289
13	70500001	70750000	2	0	0	0	0	0	1	0	yes	-1.58496250072116	0	0	-1	-0.646240625180289
13	70750001	7.1e+07	1	1	0	0	0	0	0	1	yes	0	0	0	1	0.25
13	71000001	71250000	1	0	1	0	1	0	0	1	yes	-1	-1	-1	1	-0.5
13	71250001	71500000	1	0	0	1	0	1	0	0	yes	-1	1	1	0	0.25
13	71500001	71750000	1	0	0	0	0	0	1	0	yes	-1	0	0	-1	-0.5
13	71750001	7.2e+07	1	2	0	1	1	0	0	0	yes	0.584962500721156	1	-1	0	0.146240625180289
13	72000001	72250000	0	1	2	0	1	0	0	0	yes	1	-1.58496250072116	-1	0	-0.396240625180289
13	72250001	72500000	0	1	1	1	0	0	0	0	yes	1	0	0	0	0.25
13	72500001	72750000	0	1	0	1	0	0	2	1	yes	1	1	0	-0.584962500721156	0.353759374819711
13	72750001	7.3e+07	0	1	1	0	0	0	0	1	yes	1	-1	0	1	0.25
13	73000001	73250000	1	1	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
13	73250001	73500000	0	0	0	1	0	0	1	0	yes	0	1	0	-1	0
13	73500001	73750000	1	2	1	0	0	2	0	1	yes	0.584962500721156	-1	1.58496250072116	1	0.542481250360578
13	73750001	7.4e+07	1	1	0	1	0	0	1	2	yes	0	1	0	0.584962500721156	0.396240625180289
13	74000001	74250000	2	0	0	2	0	0	2	0	yes	-1.58496250072116	1.58496250072116	0	-1.58496250072116	-0.396240625180289
13	74250001	74500000	2	0	2	1	0	1	0	0	yes	-1.58496250072116	-0.584962500721156	1	0	-0.292481250360578
13	74500001	74750000	0	0	0	0	0	1	3	0	yes	0	0	1	-2	-0.25
13	74750001	7.5e+07	1	2	1	0	0	0	0	0	yes	0.584962500721156	-1	0	0	-0.103759374819711
13	75000001	75250000	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
13	75250001	75500000	0	0	0	0	1	0	2	0	yes	0	0	-1	-1.58496250072116	-0.646240625180289
13	75500001	75750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	75750001	7.6e+07	1	0	0	0	0	0	1	2	yes	-1	0	0	0.584962500721156	-0.103759374819711
13	76000001	76250000	0	0	0	0	1	0	0	1	yes	0	0	-1	1	0
13	76250001	76500000	1	2	2	0	0	0	0	1	yes	0.584962500721156	-1.58496250072116	0	1	0
13	76500001	76750000	0	0	0	1	0	0	1	0	yes	0	1	0	-1	0
13	76750001	7.7e+07	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
13	77000001	77250000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
13	77250001	77500000	0	2	4	0	0	0	0	2	yes	1.58496250072116	-2.32192809488736	0	1.58496250072116	0.211999226638737
13	77500001	77750000	1	1	0	0	1	0	0	3	yes	0	0	-1	2	0.25
13	77750001	7.8e+07	1	1	1	1	0	1	0	1	yes	0	0	1	1	0.5
13	78000001	78250000	1	2	1	1	0	0	1	2	yes	0.584962500721156	0	0	0.584962500721156	0.292481250360578
13	78250001	78500000	0	0	1	0	1	0	0	2	yes	0	-1	-1	1.58496250072116	-0.103759374819711
13	78500001	78750000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
13	78750001	7.9e+07	0	2	0	0	0	1	2	1	yes	1.58496250072116	0	1	-0.584962500721156	0.5
13	79000001	79250000	2	0	1	1	0	0	0	1	yes	-1.58496250072116	0	0	1	-0.146240625180289
13	79250001	79500000	1	0	1	2	0	1	0	0	yes	-1	0.584962500721156	1	0	0.146240625180289
13	79500001	79750000	0	0	0	2	0	1	0	0	yes	0	1.58496250072116	1	0	0.646240625180289
13	79750001	8e+07	0	2	1	1	0	1	2	0	yes	1.58496250072116	0	1	-1.58496250072116	0.25
13	80000001	80250000	1	1	0	1	1	1	0	2	yes	0	1	0	1.58496250072116	0.646240625180289
13	80250001	80500000	0	1	0	1	0	0	0	0	yes	1	1	0	0	0.5
13	80500001	80750000	0	0	0	0	1	1	0	0	yes	0	0	0	0	0
13	80750001	8.1e+07	0	1	2	1	0	0	0	0	yes	1	-0.584962500721156	0	0	0.103759374819711
13	81000001	81250000	2	0	0	3	0	0	0	0	yes	-1.58496250072116	2	0	0	0.103759374819711
13	81250001	81500000	0	0	1	1	0	0	1	1	yes	0	0	0	0	0
13	81500001	81750000	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
13	81750001	8.2e+07	1	0	2	0	0	0	0	0	yes	-1	-1.58496250072116	0	0	-0.646240625180289
13	82000001	82250000	2	0	0	0	0	0	0	1	yes	-1.58496250072116	0	0	1	-0.146240625180289
13	82250001	82500000	0	1	3	1	0	0	0	1	yes	1	-1	0	1	0.25
13	82500001	82750000	0	0	2	0	0	0	0	1	yes	0	-1.58496250072116	0	1	-0.146240625180289
13	82750001	8.3e+07	1	1	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
13	83000001	83250000	3	1	0	0	0	0	0	2	yes	-1	0	0	1.58496250072116	0.146240625180289
13	83250001	83500000	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
13	83500001	83750000	1	0	0	2	0	0	0	0	yes	-1	1.58496250072116	0	0	0.146240625180289
13	83750001	8.4e+07	0	1	2	0	0	0	1	0	yes	1	-1.58496250072116	0	-1	-0.396240625180289
13	84000001	84250000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
13	84250001	84500000	0	1	1	2	0	1	1	0	yes	1	0.584962500721156	1	-1	0.396240625180289
13	84500001	84750000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
13	84750001	8.5e+07	0	0	2	1	0	0	0	0	yes	0	-0.584962500721156	0	0	-0.146240625180289
13	85000001	85250000	1	0	0	0	0	0	0	2	yes	-1	0	0	1.58496250072116	0.146240625180289
13	85250001	85500000	1	0	0	0	0	0	1	0	yes	-1	0	0	-1	-0.5
13	85500001	85750000	0	0	0	1	1	0	0	0	yes	0	1	-1	0	0
13	85750001	8.6e+07	1	0	1	0	0	0	1	1	yes	-1	-1	0	0	-0.5
13	86000001	86250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	86250001	86500000	0	0	0	0	0	0	1	1	yes	0	0	0	0	0
13	86500001	86750000	1	0	0	2	0	0	0	1	yes	-1	1.58496250072116	0	1	0.396240625180289
13	86750001	8.7e+07	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	87000001	87250000	1	0	0	2	0	0	1	0	yes	-1	1.58496250072116	0	-1	-0.103759374819711
13	87250001	87500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
13	87500001	87750000	2	1	0	0	0	1	0	0	yes	-0.584962500721156	0	1	0	0.103759374819711
13	87750001	8.8e+07	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
13	88000001	88250000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
13	88250001	88500000	1	2	2	2	0	0	0	0	yes	0.584962500721156	0	0	0	0.146240625180289
13	88500001	88750000	0	0	2	1	0	0	0	0	yes	0	-0.584962500721156	0	0	-0.146240625180289
13	88750001	8.9e+07	0	0	1	0	0	0	1	1	yes	0	-1	0	0	-0.25
13	89000001	89250000	1	1	0	1	0	0	0	0	yes	0	1	0	0	0.25
13	89250001	89500000	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
13	89500001	89750000	0	0	1	1	0	0	1	0	yes	0	0	0	-1	-0.25
13	89750001	9e+07	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
13	90000001	90250000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
13	90250001	90500000	2	1	3	1	0	0	0	1	yes	-0.584962500721156	-1	0	1	-0.146240625180289
13	90500001	90750000	0	0	0	1	0	0	1	2	yes	0	1	0	0.584962500721156	0.396240625180289
13	90750001	9.1e+07	0	1	0	1	0	0	0	0	yes	1	1	0	0	0.5
13	91000001	91250000	0	1	0	0	0	0	1	0	yes	1	0	0	-1	0
13	91250001	91500000	0	0	2	1	0	0	0	1	yes	0	-0.584962500721156	0	1	0.103759374819711
